Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
49,"S Zangenehpour, LF Miranda-Moreno…","Automated classification based on video data at intersections with heavy pedestrian and bicycle traffic: Methodology and application",2015,"… research part C: emerging …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0968090X15001448","https://scholar.google.com/scholar?cites=6867895116056178897&as_sdt=2005&sciodt=0,5&hl=en",563,"2020-02-26 15:05:22","","","","",,,,,49,9.80,16,3,5,"… Presenting a case study to analyse cyclist–vehicle conflicts at intersections. Abstract. Pedestrians and cyclists are amongst the most vulnerable road users. Pedestrian and cyclist collisions involving motor-vehicles result in high injury and fatality rates for these two modes …"
48,"X Li, L Li, F Flohr, J Wang, H Xiong…","A unified framework for concurrent pedestrian and cyclist detection",2016,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7506112/","https://scholar.google.com/scholar?cites=8482810344549611942&as_sdt=2005&sciodt=0,5&hl=en",78,"2020-02-26 15:05:22","","","","",,,,,48,12.00,8,6,4,"… detection has been studied for many years, but it is still a challenging problem due to the large variability in appearance, body pose, occlusion and cluttered … It's noted that traditional pedestrian or cyclist detection meth- ods always consider pedestrians and cyclists …"
48,"G Song, B Leng, Y Liu, C Hetang, S Cai","Region-based quality estimation network for large-scale person re-identification",2018,"Thirty-Second AAAI Conference …","aaai.org","https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/16841","https://scholar.google.com/scholar?cites=2611375004345478004&as_sdt=2005&sciodt=0,5&hl=en",848,"2020-02-26 15:05:22","","","","",,,,,48,24.00,10,5,2,"… Our dataset not only has a large scale in the num- ber of pedestrians but also bears … in LPW the bounding boxes is fine-tuned to make sure that area of pedestrian is dominant … is collected in three different crowded scenes with a large span of age, frequent occlusion, and various …"
47,"KH Lee, JN Hwang","On-road pedestrian tracking across multiple driving recorders",2015,"IEEE Transactions on Multimedia","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7155586/","https://scholar.google.com/scholar?cites=9127948331226363841&as_sdt=2005&sciodt=0,5&hl=en",340,"2020-02-26 15:05:22","","","","",,,,,47,9.40,24,2,5,"… by the camera motions and ground plane estimation, the 3-D locations of the pedestrians can be … By taking 3-D information (depth) into account to avoid occlusion issues, the method extends the … Figure 4(a) shows the result of pedestrian detection and Figure 4(b) is the …"
46,"P Peng, Y Tian, Y Wang, J Li, T Huang","Robust multiple cameras pedestrian detection with multi-view Bayesian network",2015,"Pattern Recognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031320314004920","https://scholar.google.com/scholar?cites=2625912242392769849&as_sdt=2005&sciodt=0,5&hl=en",24,"2020-02-26 15:05:22","","","","",,,,,46,9.20,9,5,5,"… reading, the main notations are summarized in Table 1. The MvBN encodes the occlusion relationship between pedestrian candidates (including pedestrians and phantoms) in K views as well as their homography relationship from the ground plane to each camera view …"
46,"X Bai, M Yang, T Huang, Z Dou, R Yu, Y Xu","Deep-person: Learning discriminative deep features for person re-identification",2020,"Pattern Recognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031320319303395","https://scholar.google.com/scholar?cites=16250894369613066614&as_sdt=2005&sciodt=0,5&hl=en",953,"2020-02-26 15:05:22","","","","",,,,,46,46.00,8,6,1,"… simple to implement, due to the inaccurate pedestrian detection and occlusion, such trivial … re-identification rely on deep learning to learn discriminative features from detected pedestrians … this sense, the part-based local representation of detected pedestrian is complementary …"
44,"Q Hu, P Wang, C Shen…","Pushing the limits of deep cnns for pedestrian detection",2017,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7807316/","https://scholar.google.com/scholar?cites=13959512589944643776&as_sdt=2005&sciodt=0,5&hl=en",60,"2020-02-26 15:05:22","","","","",,,,,44,14.67,11,4,3,"… in the Conv5-3 layer may be too coarse to pre- cisely localize small pedestrians … more fine-grained details, such that they are more insensitive to deformation and occlusion to some … However, it is not straightforward to apply pixel labeling models to pedestrian detection problems …"
44,"M Bertozzi, L Castangia, S Cattani…","360 detection and tracking algorithm of both pedestrian and vehicle using fisheye images",2015,"2015 IEEE intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7225675/","https://scholar.google.com/scholar?cites=15700212745595420353&as_sdt=2005&sciodt=0,5&hl=en",108,"2020-02-26 15:05:22","","","","",,,,,44,8.80,11,4,5,"… Fig. 6: Example of 360 ◦ tracking approach benefits: the multiple point of views are exploited to overcome occlusion (the far pedestrian is visible only in (a)) and to increase the detection accuracy (the two walking pedestrians were detected on both images) …"
43,"H Fukui, T Yamashita, Y Yamauchi…","Pedestrian detection based on deep convolutional neural network with ensemble inference network",2015,"2015 IEEE Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7225690/","https://scholar.google.com/scholar?cites=15888374298762770194&as_sdt=2005&sciodt=0,5&hl=en",166,"2020-02-26 15:05:22","","","","",,,,,43,8.60,11,4,5,"… The pedestrian detection result in the third and sixth columns are result of the … As shown Figure 6, while conven- tional methods does not detect small pedestrians, proposed method … The proposed methods are capable to detect hard situation such as occlusion, various poses …"
43,"F Flohr, M Dumitru-Guzu, JFP Kooij…","A probabilistic framework for joint pedestrian head and body orientation estimation",2015,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7010032/","https://scholar.google.com/scholar?cites=4200477200606204060&as_sdt=2005&sciodt=0,5&hl=en",297,"2020-02-26 15:05:22","","","","",,,,,43,8.60,11,4,5,"… future pedestrian action. More recently, Hamaoka et al. [3] presented a study on head turn- ing behaviors at pedestrian crosswalks, in order to establish the best point of warning for inattentive pedestrians. They used gyro sensors …"
42,"C Lin, J Lu, G Wang, J Zhou","Graininess-aware deep feature learning for pedestrian detection",2018,"Proceedings of the European …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Chunze_Lin_Graininess-Aware_Deep_Feature_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=8299463954722380706&as_sdt=2005&sciodt=0,5&hl=en",22,"2020-02-26 15:05:22","","","","",,,,,42,21.00,11,4,2,"… Some examples of occlusion cases are depicted in Fig. 8. We can see that the features without attention are unable to recognize human parts and tend to ignore occluded pedestrians. When we encode the pedestrian masks into these feature maps, human body parts are …"
42,"C Zhou, J Yuan","Multi-label learning of part detectors for heavily occluded pedestrian detection",2017,"… of the IEEE International Conference on …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_iccv_2017/html/Zhou_Multi-Label_Learning_of_ICCV_2017_paper.html","https://scholar.google.com/scholar?cites=11777093758779906192&as_sdt=2005&sciodt=0,5&hl=en",23,"2020-02-26 15:05:22","","","","",,,,,42,14.00,21,2,3,"… detectors. A widely used occlusion handling strategy for pedestrian detection is to learn a set of part detectors which are then fused properly for detect- ing partially occluded pedestrians [30, 23, 10, 9, 16, 14, 19, 17, 36, 26]. In …"
42,"W Ouyang, X Zeng, X Wang","Learning mutual visibility relationship for pedestrian detection with a deep model",2016,"International Journal of Computer Vision","Springer","https://link.springer.com/article/10.1007/s11263-016-0890-9","https://scholar.google.com/scholar?cites=9704738850936672732&as_sdt=2005&sciodt=0,5&hl=en",41,"2020-02-26 15:05:22","","","","",,,,,42,10.50,14,3,4,"… We observe, however, that the occlusion/visibility statuses of overlapping pedestrians provide useful mutual relationship for visibility estimation—the visibility estimation of one pedestrian facilitates the visibility estimation of another …"
41,"M Bilal, A Khan, MUK Khan…","A low-complexity pedestrian detection framework for smart video surveillance systems",2016,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7492605/","https://scholar.google.com/scholar?cites=8616519547649211335&as_sdt=2005&sciodt=0,5&hl=en",548,"2020-02-26 15:05:22","","","","",,,,,41,10.25,10,4,4,"… [41] also propose a part-based approach to improve performance and handling occlusion … 10(a)–(c)] pedestrian data sets. The reported results correspond to detection of pedestrians at least 50 pixels high and only partially occluded (<35%) as directed by the reasonable setting …"
40,"T Wu, B Li, SC Zhu","Learning and-or model to represent context and occlusion for car detection and viewpoint estimation",2015,"IEEE transactions on pattern analysis and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7317819/","https://scholar.google.com/scholar?cites=1244855035468680262&as_sdt=2005&sciodt=0,5&hl=en",411,"2020-02-26 15:05:22","","","","",,,,,40,8.00,13,3,5,"… Over the last decade, object detection has made much prog- ress in various vision tasks such as face detection [22], pedestrian detection [23], and generic object detection [2], [17], [24] and scene categorization [25]. In this section we focus on occlusion and context modeling in …"
40,"PJ Navarro, C Fernandez, R Borraz, D Alonso","A machine learning approach to pedestrian detection for autonomous vehicles using high-definition 3D range data",2017,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/17/1/18","https://scholar.google.com/scholar?cites=11725824606681639743&as_sdt=2005&sciodt=0,5&hl=en",422,"2020-02-26 15:05:22","","","","",,,,,40,13.33,10,4,3,"… reviews about the current state of the art can be found in [6,7]. The works listed in these articles are mostly related to computer vision methods for detecting pedestrians in images, and they survey the most well-known algorithms and datasets. Normally, pedestrian detection and …"
39,"Y Yan, J Ren, H Zhao, G Sun, Z Wang, J Zheng…","Cognitive fusion of thermal and visible imagery for effective detection and tracking of pedestrians in videos",2018,"Cognitive …","Springer","https://link.springer.com/article/10.1007/s12559-017-9529-6","https://scholar.google.com/scholar?cites=314458313291414043&as_sdt=2005&sciodt=0,5&hl=en",59,"2020-02-26 15:05:22","HTML","","","",,,,,39,19.50,6,7,2,"… As can be seen, the proposed method can give reliable pedestrian detection and tracking results under various conditions, including occlusion and light changes in terms of illumination and scale. When the pedestrians are independent, we can detect them very well with proper …"
39,"S Yao, S Pan, T Wang, C Zheng, W Shen, Y Chong","A new pedestrian detection method based on combined HOG and LSS features",2015,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231214013393","https://scholar.google.com/scholar?cites=9512230750563718501&as_sdt=2005&sciodt=0,5&hl=en",223,"2020-02-26 15:05:22","","","","",,,,,39,7.80,7,6,5,"… With the development of intelligent transportation, video surveillance and intelligent analysis, detecting pedestrians in image has become a vital research direction … This novel pedestrian detection approach is capable of handling partial occlusion and outperforms other …"
38,"H Uchino, N Tamura, R Echigoya…","“REBOA”–Is it Really Safe? A Case with Massive Intracranial Hemorrhage Possibly due to Endovascular Balloon Occlusion of the Aorta (REBOA)",2016,"The American journal …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5091201/","https://scholar.google.com/scholar?cites=17568575262579137009&as_sdt=2005&sciodt=0,5&hl=en",90,"2020-02-26 15:05:22","HTML","","","",,,,,38,9.50,10,4,4,"… Recent case series report that resuscitative endovascular balloon occlusion of the aorta (REBOA) in the trauma population is a technically feasible method to manage the … An 86-year-old female presented to our emergency department following a pedestrian-vehicle accident …"
38,"H Liao, W Dong, C Peng, H Liu","Exploring differences of visual attention in pedestrian navigation when using 2D maps and 3D geo-browsers",2017,"Cartography and Geographic …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/15230406.2016.1174886","https://scholar.google.com/scholar?cites=312134400606039235&as_sdt=2005&sciodt=0,5&hl=en",738,"2020-02-26 15:05:22","","","","",,,,,38,12.67,10,4,3,"… These empirical results can be helpful to improve the usability of pedestrian navigation systems … Navigation (especially in unfamiliar environments) is a complex behavior and cognitively challenging process that requires pedestrians to be aware of their location, maintain correct …"
